년/월/일,총수익지수,순가격지수,제로재투자지수,콜재투자지수,시장가격지수
2011-06-04,134.99,104.41,133.48,134.47,106.09
2011-06-05,135,104.4,133.49,134.48,106.1
2011-06-06,135.02,104.4,133.5,134.5,106.11
2011-06-07,135.11,104.46,133.6,134.59,106.16
2011-06-08,135.15,104.48,133.63,134.63,106.18
2011-06-09,135.03,104.38,133.52,134.51,106.08
2011-06-10,134.85,104.22,133.35,134.34,105.75
2011-06-11,134.87,104.22,133.36,134.35,105.76
2011-06-12,134.88,104.22,133.37,134.37,105.77
2011-06-13,134.86,104.18,133.35,134.34,105.74
2011-06-14,134.81,104.13,133.3,134.29,105.68
2011-06-15,134.84,104.14,133.33,134.32,105.7
2011-06-16,135.08,104.32,133.56,134.56,105.88
2011-06-17,134.94,104.2,133.43,134.43,105.76
2011-06-18,134.96,104.2,133.45,134.44,105.77
2011-06-19,134.97,104.2,133.46,134.46,105.79
2011-06-20,135.02,104.22,133.5,134.5,105.8
2011-06-21,134.98,104.18,133.47,134.47,105.77
2011-06-22,135.02,104.19,133.51,134.5,105.8
2011-06-23,135.04,104.19,133.52,134.52,105.8
2011-06-24,134.94,104.1,133.43,134.42,105.71
2011-06-25,134.95,104.1,133.44,134.44,105.72
2011-06-26,134.97,104.1,133.46,134.45,105.73
2011-06-27,135,104.11,133.49,134.49,105.74
2011-06-28,134.99,104.09,133.48,134.48,105.73
2011-06-29,134.88,103.99,133.37,134.37,105.64
2011-06-30,134.9,104,133.4,134.39,105.62
2011-07-01,134.82,103.92,133.32,134.31,105.52
2011-07-02,134.84,103.92,133.33,134.33,105.53
2011-07-03,134.85,103.92,133.35,134.34,105.54
2011-07-04,134.86,103.91,133.36,134.35,105.55
2011-07-05,135.01,104.01,133.5,134.5,105.65
2011-07-06,134.94,103.95,133.43,134.43,105.59
2011-07-07,134.97,103.95,133.46,134.46,105.6
2011-07-08,134.83,103.83,133.32,134.32,105.48
2011-07-09,134.84,103.83,133.33,134.33,105.49
2011-07-10,134.86,103.83,133.35,134.35,105.5
2011-07-11,135.01,103.93,133.5,134.5,105.61
2011-07-12,135.44,104.25,133.91,134.92,105.94
2011-07-13,135.48,104.27,133.95,134.95,105.96
2011-07-14,135.46,104.25,133.93,134.94,105.95
2011-07-15,135.58,104.32,134.05,135.05,106.02
2011-07-16,135.59,104.32,134.06,135.07,106.04
2011-07-17,135.6,104.32,134.07,135.08,106.05
2011-07-18,135.64,104.34,134.11,135.12,106.06
2011-07-19,135.63,104.32,134.1,135.11,106.05
2011-07-20,135.54,104.23,134.01,135.02,105.96
2011-07-21,135.57,104.24,134.04,135.05,105.98
2011-07-22,135.49,104.16,133.96,134.97,105.91
2011-07-23,135.5,104.16,133.97,134.98,105.92
2011-07-24,135.52,104.16,133.99,135,105.93
2011-07-25,135.43,104.08,133.91,134.91,105.85
2011-07-26,135.34,103.99,133.81,134.82,105.77
2011-07-27,135.39,104.02,133.87,134.87,105.8
2011-07-28,135.52,104.11,133.99,135,105.89
2011-07-29,135.42,104.02,133.9,134.91,105.8
2011-07-30,135.44,104.02,133.91,134.92,105.81
2011-07-31,135.45,104.02,133.93,134.94,105.79
2011-08-01,135.36,103.93,133.84,134.85,105.69
2011-08-02,135.51,104.03,133.98,134.99,105.78
2011-08-03,135.74,104.2,134.2,135.21,105.95
2011-08-04,135.91,104.32,134.37,135.38,106.07
2011-08-05,136.39,104.68,134.83,135.85,106.44
2011-08-06,136.4,104.68,134.85,135.86,106.45
2011-08-07,136.42,104.68,134.86,135.88,106.46
2011-08-08,136.36,104.62,134.8,135.82,106.39
2011-08-09,136.37,104.62,134.82,135.84,106.39
2011-08-10,136.88,105,135.31,136.33,106.78
2011-08-11,136.81,104.93,135.24,136.26,106.72
2011-08-12,136.88,104.97,135.31,136.33,106.76
2011-08-13,136.89,104.97,135.31,136.34,106.78
2011-08-14,136.9,104.97,135.33,136.35,106.79
2011-08-15,136.92,104.97,135.34,136.37,106.8
2011-08-16,136.87,104.92,135.3,136.33,106.74
2011-08-17,136.78,104.83,135.21,136.23,106.65
2011-08-18,136.76,104.8,135.19,136.22,106.63
2011-08-19,137.05,105.01,135.47,136.49,106.84
2011-08-20,137.06,105.01,135.48,136.51,106.85
2011-08-21,137.07,105.01,135.5,136.52,106.87
2011-08-22,137.05,104.97,135.47,136.49,106.83
2011-08-23,136.95,104.88,135.37,136.4,106.75
2011-08-24,137.14,105.02,135.56,136.59,106.89
2011-08-25,137.17,105.03,135.59,136.62,106.91
2011-08-26,137.08,104.95,135.51,136.53,106.82
2011-08-27,137.1,104.95,135.52,136.55,106.83
2011-08-28,137.11,104.94,135.53,136.56,106.84
2011-08-29,137.01,104.85,135.43,136.46,106.74
2011-08-30,137.16,104.96,135.58,136.61,106.83
2011-08-31,137.14,104.93,135.56,136.59,106.81
2011-09-01,137.3,105.04,135.72,136.75,106.93
2011-09-02,137.35,105.07,135.76,136.8,106.94
2011-09-03,137.37,105.06,135.78,136.81,106.95
2011-09-04,137.38,105.06,135.79,136.82,106.96
2011-09-05,137.87,105.43,136.26,137.3,107.32
2011-09-06,137.91,105.49,136.3,137.34,107.34
2011-09-07,137.61,105.2,136.02,137.05,107.1
2011-09-08,137.85,105.37,136.25,137.28,107.28
2011-09-09,138,105.47,136.38,137.42,106.83
2011-09-10,138.01,105.47,136.4,137.44,106.84
2011-09-11,138.02,105.47,136.41,137.45,106.85
2011-09-12,138.04,105.47,136.42,137.46,106.86
2011-09-13,138.05,105.47,136.44,137.48,106.87
2011-09-14,138.23,105.59,136.61,137.66,106.98
2011-09-15,137.98,105.38,136.37,137.41,106.78
2011-09-16,137.81,105.24,136.21,137.24,106.61
2011-09-17,137.82,105.24,136.22,137.26,106.62
2011-09-18,137.84,105.23,136.23,137.27,106.63
2011-09-19,137.4,104.89,135.82,136.85,106.27
2011-09-20,137.37,104.85,135.79,136.82,106.24
2011-09-21,137.3,104.78,135.72,136.76,106.18
2011-09-22,137.39,104.84,135.81,136.85,106.25
2011-09-23,137.61,104.99,136.01,137.05,106.41
2011-09-24,137.62,104.99,136.03,137.07,106.42
2011-09-25,137.64,104.99,136.04,137.08,106.43
2011-09-26,137.37,104.77,135.79,136.83,106.2
2011-09-27,137.53,104.88,135.94,136.98,106.32
2011-09-28,137.27,104.66,135.69,136.73,106.11
2011-09-29,137.17,104.58,135.6,136.64,106.03
2011-09-30,137.07,104.48,135.5,136.54,105.91
2011-10-01,137.08,104.48,135.51,136.55,105.92
2011-10-02,137.1,104.48,135.52,136.56,105.93
2011-10-03,137.11,104.48,135.54,136.58,105.94
2011-10-04,137.61,104.85,136.02,137.06,106.29
2011-10-05,137.71,104.91,136.11,137.16,106.35
2011-10-06,137.7,104.89,136.1,137.14,106.33
2011-10-07,137.66,104.85,136.06,137.11,106.29
2011-10-08,137.68,104.85,136.08,137.12,106.3
2011-10-09,137.69,104.85,136.09,137.14,106.31
2011-10-10,137.57,104.74,135.98,137.02,106.2
2011-10-11,137.58,104.73,135.98,137.03,106.2
2011-10-12,137.8,104.89,136.2,137.25,106.37
2011-10-13,137.92,104.97,136.31,137.36,106.45
2011-10-14,137.91,104.95,136.31,137.36,106.44
2011-10-15,137.93,104.95,136.32,137.37,106.45
2011-10-16,137.94,104.95,136.33,137.38,106.46
2011-10-17,137.69,104.74,136.09,137.14,106.25
2011-10-18,137.74,104.77,136.14,137.19,106.28
2011-10-19,137.72,104.74,136.12,137.17,106.26
2011-10-20,137.74,104.74,136.14,137.19,106.26
2011-10-21,137.6,104.62,136.01,137.06,106.15
2011-10-22,137.62,104.62,136.02,137.07,106.09
2011-10-23,137.63,104.62,136.04,137.09,106.1
2011-10-24,137.46,104.48,135.87,136.93,106.02
2011-10-25,137.47,104.47,135.88,136.93,106.02
2011-10-26,137.58,104.54,135.99,137.04,106.1
2011-10-27,137.52,104.48,135.93,136.98,106.05
2011-10-28,137.55,104.49,135.95,137.01,106.05
2011-10-29,137.56,104.49,135.97,137.02,106.06
2011-10-30,137.57,104.48,135.98,137.04,106.07
2011-10-31,137.77,104.62,136.16,137.22,106.16
2011-11-01,137.87,104.69,136.27,137.32,106.22
2011-11-02,137.93,104.72,136.32,137.38,106.24
2011-11-03,138.08,104.82,136.47,137.53,106.35
2011-11-04,138.05,104.79,136.44,137.49,106.32
2011-11-05,138.06,104.78,136.45,137.51,106.33
2011-11-06,138.08,104.78,136.46,137.52,106.34
2011-11-07,138.15,104.83,136.53,137.59,106.39
2011-11-08,138.28,104.91,136.66,137.72,106.48
2011-11-09,138.34,104.95,136.72,137.78,106.51
2011-11-10,138.49,105.05,136.86,137.92,106.61
2011-11-11,138.36,104.93,136.73,137.79,106.51
2011-11-12,138.37,104.93,136.74,137.81,106.52
2011-11-13,138.39,104.93,136.76,137.82,106.53
2011-11-14,138.24,104.8,136.62,137.68,106.39
2011-11-15,138.43,104.94,136.8,137.87,106.53
2011-11-16,138.55,105.01,136.91,137.98,106.61
2011-11-17,138.46,104.94,136.83,137.9,106.54
2011-11-18,138.53,104.97,136.89,137.96,106.58
2011-11-19,138.54,104.97,136.91,137.98,106.59
2011-11-20,138.56,104.97,136.92,137.99,106.6
2011-11-21,138.6,104.99,136.96,138.03,106.62
2011-11-22,138.61,104.98,136.97,138.04,106.63
2011-11-23,138.74,105.07,137.1,138.17,106.72
2011-11-24,138.72,105.04,137.08,138.15,106.7
2011-11-25,138.63,104.96,136.99,138.06,106.62
2011-11-26,138.64,104.96,137,138.08,106.63
2011-11-27,138.66,104.96,137.02,138.09,106.64
2011-11-28,138.63,104.92,136.99,138.06,106.59
2011-11-29,138.66,104.93,137.02,138.09,106.58
2011-11-30,138.86,105.07,137.21,138.29,106.73
2011-12-01,138.8,105.02,137.16,138.23,106.68
2011-12-02,138.87,105.06,137.22,138.3,106.7
2011-12-03,138.89,105.06,137.24,138.31,106.71
2011-12-04,138.9,105.05,137.25,138.33,106.72
2011-12-05,138.92,105.06,137.27,138.35,106.72
2011-12-06,138.95,105.06,137.29,138.37,106.73
2011-12-07,138.97,105.06,137.31,138.39,106.74
2011-12-08,138.94,105.03,137.29,138.37,106.7
2011-12-09,138.96,105.04,137.31,138.39,106.51
2011-12-10,138.98,105.03,137.32,138.4,106.52
2011-12-11,138.99,105.03,137.34,138.42,106.52
2011-12-12,138.97,105.01,137.32,138.4,106.5
2011-12-13,139.07,105.07,137.41,138.5,106.57
2011-12-14,139.12,105.09,137.46,138.55,106.6
2011-12-15,139.17,105.12,137.51,138.59,106.63
2011-12-16,139.17,105.1,137.5,138.59,106.62
2011-12-17,139.18,105.1,137.52,138.6,106.63
2011-12-18,139.2,105.1,137.53,138.62,106.64
2011-12-19,138.86,104.83,137.21,138.3,106.36
2011-12-20,139.04,104.96,137.39,138.47,106.49
2011-12-21,139.07,104.96,137.41,138.5,106.51
2011-12-22,139.05,104.94,137.39,138.48,106.49
2011-12-23,139.02,104.9,137.36,138.45,106.45
2011-12-24,139.03,104.89,137.37,138.46,106.46
2011-12-25,139.04,104.89,137.39,138.47,106.47
2011-12-26,139.01,104.85,137.35,138.44,106.43
2011-12-27,139.02,104.85,137.36,138.45,106.43
2011-12-28,139.04,104.85,137.38,138.47,106.44
2011-12-29,139.28,105.02,137.61,138.7,106.61
2011-12-30,139.29,105.02,137.62,138.71,106.62
2011-12-31,139.31,105.02,137.64,138.73,106.61
2012-01-01,139.32,105.01,137.65,138.74,106.61
2012-01-02,139.36,105.03,137.68,138.78,106.61
2012-01-03,139.34,105,137.66,138.76,106.59
2012-01-04,139.37,105.01,137.69,138.79,106.61
2012-01-05,139.43,105.04,137.75,138.85,106.65
2012-01-06,139.42,105.02,137.74,138.84,106.64
2012-01-07,139.43,105.02,137.76,138.85,106.65
2012-01-08,139.45,105.02,137.77,138.87,106.66
2012-01-09,139.43,105,137.76,138.85,106.63
2012-01-10,139.45,105,137.77,138.87,106.63
2012-01-11,139.47,105,137.8,138.89,106.65
2012-01-12,139.46,104.98,137.78,138.88,106.63
2012-01-13,139.51,105,137.83,138.93,106.66
2012-01-14,139.52,105,137.84,138.94,106.67
2012-01-15,139.53,105,137.85,138.95,106.68
2012-01-16,139.58,105.02,137.89,139,106.69
2012-01-17,139.55,104.98,137.86,138.97,106.67
2012-01-18,139.59,105,137.91,139.01,106.69
2012-01-19,139.62,105.01,137.93,139.03,106.7
2012-01-20,139.55,104.94,137.87,138.97,106.64
2012-01-21,139.56,104.94,137.88,138.98,106.65
2012-01-22,139.58,104.94,137.89,139,106.66
2012-01-23,139.59,104.94,137.91,139.01,106.68
2012-01-24,139.61,104.94,137.92,139.03,106.69
2012-01-25,139.6,104.92,137.91,139.02,106.65
2012-01-26,139.65,104.94,137.96,139.07,106.68
2012-01-27,139.72,104.98,138.03,139.14,106.73
2012-01-28,139.73,104.98,138.04,139.15,106.74
2012-01-29,139.75,104.98,138.06,139.17,106.75
2012-01-30,139.88,105.07,138.18,139.29,106.78
2012-01-31,139.89,105.06,138.19,139.3,106.78
2012-02-01,139.95,105.1,138.25,139.36,106.81
2012-02-02,139.9,105.05,138.2,139.31,106.75
2012-02-03,139.92,105.05,138.22,139.33,106.76
2012-02-04,139.94,105.05,138.23,139.35,106.76
2012-02-05,139.95,105.04,138.25,139.36,106.77
2012-02-06,139.92,105.01,138.22,139.34,106.74
2012-02-07,139.87,104.96,138.17,139.29,106.69
2012-02-08,139.81,104.9,138.12,139.23,106.64
2012-02-09,139.84,104.91,138.14,139.26,106.64
2012-02-10,139.9,104.94,138.2,139.32,106.68
2012-02-11,139.91,104.94,138.21,139.33,106.69
2012-02-12,139.93,104.94,138.23,139.34,106.7
2012-02-13,139.86,104.87,138.16,139.28,106.63
2012-02-14,139.94,104.92,138.23,139.35,106.68
2012-02-15,139.93,104.9,138.22,139.34,106.67
2012-02-16,140.03,104.96,138.32,139.44,106.74
2012-02-17,139.96,104.9,138.26,139.38,106.67
2012-02-18,139.97,104.89,138.27,139.39,106.68
2012-02-19,139.99,104.89,138.28,139.4,106.69
2012-02-20,139.94,104.85,138.24,139.36,106.64
2012-02-21,139.98,104.86,138.28,139.4,106.67
2012-02-22,140.01,104.87,138.31,139.43,106.69
2012-02-23,140.1,104.93,138.39,139.52,106.75
2012-02-24,140.11,104.92,138.4,139.52,106.74
2012-02-25,140.12,104.92,138.41,139.53,106.75
2012-02-26,140.13,104.92,138.42,139.55,106.76
2012-02-27,140.18,104.95,138.47,139.59,106.78
2012-02-28,140.28,105,138.56,139.69,106.83
2012-02-29,140.21,104.93,138.49,139.62,106.74
2012-03-01,140.22,104.93,138.51,139.64,106.75
2012-03-02,140.13,104.84,138.41,139.54,106.64
2012-03-03,140.14,104.84,138.43,139.56,106.65
2012-03-04,140.15,104.84,138.44,139.57,106.66
2012-03-05,140.08,104.77,138.37,139.5,106.58
2012-03-06,140.1,104.77,138.39,139.52,106.59
2012-03-07,140.09,104.75,138.38,139.51,106.57
2012-03-08,140.21,104.83,138.5,139.63,106.66
2012-03-09,140.22,104.82,138.5,139.63,106.15
2012-03-10,140.23,104.82,138.52,139.65,106.16
2012-03-11,140.25,104.82,138.53,139.66,106.17
2012-03-12,140.33,104.87,138.61,139.74,106.22
2012-03-13,140.34,104.87,138.62,139.75,106.22
2012-03-14,140.24,104.78,138.52,139.66,106.13
2012-03-15,140.05,104.62,138.34,139.47,105.98
2012-03-16,139.99,104.56,138.28,139.42,105.89
2012-03-17,140,104.56,138.3,139.43,105.9
2012-03-18,140.02,104.56,138.31,139.45,105.91
2012-03-19,139.85,104.42,138.16,139.29,105.78
2012-03-20,139.84,104.4,138.15,139.29,105.76
2012-03-21,139.71,104.29,138.03,139.16,105.66
2012-03-22,139.7,104.27,138.01,139.15,105.64
2012-03-23,139.71,104.26,138.02,139.16,105.64
2012-03-24,139.73,104.26,138.04,139.18,105.65
2012-03-25,139.74,104.26,138.05,139.19,105.67
2012-03-26,139.89,104.36,138.19,139.33,105.75
2012-03-27,139.87,104.33,138.18,139.32,105.74
2012-03-28,140.08,104.48,138.37,139.51,105.88
2012-03-29,140.17,104.53,138.46,139.6,105.94
2012-03-30,140.28,104.6,138.56,139.7,106
2012-03-31,140.29,104.6,138.57,139.72,106.01
2012-04-01,140.31,104.6,138.59,139.73,106.01
2012-04-02,140.21,104.51,138.5,139.64,105.91
2012-04-03,140.33,104.59,138.61,139.76,106
2012-04-04,140.33,104.58,138.61,139.76,106
2012-04-05,140.35,104.58,138.63,139.78,106
2012-04-06,140.47,104.66,138.74,139.89,106.08
2012-04-07,140.48,104.66,138.75,139.9,106.09
2012-04-08,140.5,104.65,138.77,139.92,106.1
2012-04-09,140.67,104.77,138.93,140.08,106.22
2012-04-10,140.69,104.77,138.95,140.1,106.23
2012-04-11,140.71,104.77,138.96,140.12,106.24
2012-04-12,140.75,104.79,139,140.16,106.25
2012-04-13,140.79,104.81,139.04,140.2,106.28
2012-04-14,140.81,104.81,139.06,140.22,106.29
2012-04-15,140.82,104.81,139.07,140.23,106.3
2012-04-16,140.92,104.87,139.16,140.32,106.36
2012-04-17,140.98,104.9,139.22,140.38,106.4
2012-04-18,140.94,104.86,139.18,140.34,106.36
2012-04-19,140.97,104.87,139.21,140.37,106.37
2012-04-20,141.08,104.94,139.31,140.47,106.45
2012-04-21,141.09,104.94,139.32,140.49,106.46
2012-04-22,141.11,104.93,139.34,140.5,106.47
2012-04-23,141.08,104.9,139.31,140.48,106.43
2012-04-24,141.08,104.89,139.31,140.47,106.42
2012-04-25,141.06,104.86,139.3,140.46,106.41
2012-04-26,141.08,104.87,139.32,140.48,106.41
2012-04-27,141.23,104.96,139.46,140.62,106.51
2012-04-28,141.25,104.96,139.47,140.64,106.52
2012-04-29,141.26,104.96,139.48,140.65,106.53
2012-04-30,141.33,105,139.55,140.72,106.54
2012-05-01,141.34,105,139.56,140.73,106.55
2012-05-02,141.32,104.97,139.54,140.71,106.5
2012-05-03,141.44,105.05,139.66,140.83,106.58
2012-05-04,141.5,105.08,139.71,140.89,106.62
2012-05-05,141.52,105.08,139.72,140.9,106.63
2012-05-06,141.53,105.08,139.74,140.91,106.64
2012-05-07,141.71,105.2,139.9,141.08,106.76
2012-05-08,141.65,105.15,139.85,141.03,106.71
2012-05-09,141.71,105.18,139.91,141.09,106.74
2012-05-10,141.65,105.12,139.85,141.03,106.68
2012-05-11,141.82,105.23,140.01,141.19,106.81
2012-05-12,141.83,105.23,140.02,141.21,106.82
2012-05-13,141.85,105.23,140.04,141.22,106.83
2012-05-14,141.81,105.19,140,141.18,106.78
2012-05-15,141.87,105.22,140.05,141.24,106.81
2012-05-16,141.92,105.24,140.1,141.28,106.84
2012-05-17,141.88,105.2,140.07,141.25,106.81
2012-05-18,142.04,105.31,140.21,141.4,106.92
2012-05-19,142.05,105.31,140.23,141.41,106.93
2012-05-20,142.06,105.3,140.24,141.43,106.94
2012-05-21,141.98,105.23,140.16,141.35,106.86
2012-05-22,142.01,105.24,140.19,141.38,106.88
2012-05-23,142.05,105.25,140.22,141.41,106.9
2012-05-24,142.08,105.27,140.26,141.45,106.92
2012-05-25,142.09,105.26,140.26,141.46,106.91
2012-05-26,142.11,105.26,140.28,141.47,106.92
2012-05-27,142.12,105.26,140.29,141.48,106.93
2012-05-28,142.13,105.25,140.3,141.5,106.94
2012-05-29,142.11,105.22,140.28,141.48,106.89
2012-05-30,142.17,105.26,140.34,141.53,106.93
2012-05-31,142.35,105.38,140.51,141.71,107.05
2012-06-01,142.54,105.51,140.69,141.89,107.16
2012-06-02,142.56,105.51,140.7,141.9,107.17
2012-06-03,142.57,105.51,140.71,141.92,107.18
2012-06-04,142.79,105.66,140.92,142.13,107.33
2012-06-05,142.62,105.52,140.76,141.97,107.2
2012-06-06,142.64,105.52,140.78,141.98,107.2
2012-06-07,142.56,105.45,140.7,141.91,107.13
2012-06-08,142.84,105.64,140.96,142.17,107.32
2012-06-09,142.85,105.64,140.98,142.18,107.34
2012-06-10,142.86,105.64,140.99,142.2,107.35
2012-06-11,142.53,105.38,140.68,141.89,106.87
2012-06-12,142.68,105.48,140.82,142.03,106.98
2012-06-13,142.65,105.44,140.78,141.99,106.94
2012-06-14,142.69,105.46,140.82,142.03,106.97
2012-06-15,142.74,105.48,140.87,142.08,107
2012-06-16,142.75,105.48,140.89,142.1,107.01
2012-06-17,142.77,105.48,140.9,142.11,107.02
2012-06-18,142.61,105.35,140.75,141.96,106.88
2012-06-19,142.7,105.4,140.84,142.05,106.95
2012-06-20,142.62,105.33,140.76,141.97,106.88
2012-06-21,142.63,105.32,140.77,141.98,106.88
2012-06-22,142.71,105.37,140.84,142.06,106.93
2012-06-23,142.72,105.37,140.85,142.07,106.94
2012-06-24,142.73,105.37,140.87,142.08,106.95
2012-06-25,142.79,105.39,140.92,142.13,106.97
2012-06-26,142.77,105.37,140.9,142.12,106.96
2012-06-27,142.86,105.42,140.99,142.21,107.01
2012-06-28,142.97,105.49,141.08,142.3,107.09
2012-06-29,142.8,105.35,140.93,142.15,106.95
2012-06-30,142.81,105.35,140.94,142.16,106.95
2012-07-01,142.82,105.35,140.95,142.17,106.95
2012-07-02,142.88,105.38,141.01,142.23,106.96
2012-07-03,142.98,105.44,141.1,142.32,107.03
2012-07-04,143.05,105.47,141.16,142.38,107.07
2012-07-05,143.11,105.51,141.21,142.44,107.11
2012-07-06,143.24,105.59,141.34,142.57,107.2
2012-07-07,143.25,105.59,141.35,142.58,107.21
2012-07-08,143.27,105.59,141.36,142.59,107.22
2012-07-09,143.35,105.64,141.44,142.67,107.26
2012-07-10,143.34,105.62,141.44,142.67,107.25
2012-07-11,143.48,105.71,141.57,142.8,107.35
2012-07-12,144.54,106.49,142.55,143.8,108.13
2012-07-13,144.63,106.54,142.64,143.88,108.19
2012-07-14,144.64,106.54,142.65,143.89,108.2
2012-07-15,144.65,106.54,142.66,143.9,108.21
2012-07-16,144.76,106.6,142.76,144,108.27
2012-07-17,144.94,106.73,142.93,144.18,108.4
2012-07-18,145.15,106.87,143.13,144.38,108.55
2012-07-19,145.12,106.84,143.09,144.34,108.52
2012-07-20,145.29,106.95,143.26,144.51,108.64
2012-07-21,145.3,106.95,143.27,144.52,108.65
2012-07-22,145.31,106.95,143.28,144.53,108.66
2012-07-23,145.73,107.24,143.67,144.92,108.95
2012-07-24,145.73,107.23,143.67,144.93,108.95
2012-07-25,146.04,107.45,143.96,145.22,109.17
2012-07-26,145.93,107.36,143.85,145.11,109.08
2012-07-27,145.59,107.09,143.53,144.79,108.81
2012-07-28,145.6,107.08,143.55,144.8,108.82
2012-07-29,145.61,107.08,143.56,144.82,108.83
2012-07-30,145.66,107.1,143.6,144.86,108.83
2012-07-31,145.66,107.09,143.6,144.87,108.82
2012-08-01,145.71,107.12,143.65,144.91,108.84
2012-08-02,145.91,107.26,143.84,145.1,108.96
2012-08-03,146.18,107.44,144.09,145.36,109.15
2012-08-04,146.19,107.44,144.1,145.37,109.16
2012-08-05,146.21,107.44,144.11,145.38,109.17
2012-08-06,146.22,107.43,144.12,145.39,109.16
2012-08-07,146.27,107.46,144.17,145.44,109.2
2012-08-08,146.34,107.5,144.23,145.51,109.24
2012-08-09,146.1,107.31,144.02,145.29,109.05
2012-08-10,146.23,107.4,144.14,145.41,109.14
2012-08-11,146.25,107.39,144.15,145.42,109.15
2012-08-12,146.26,107.39,144.16,145.43,109.16
2012-08-13,146.16,107.3,144.07,145.34,109.07
2012-08-14,145.94,107.13,143.86,145.14,108.9
2012-08-15,145.95,107.13,143.88,145.15,108.91
2012-08-16,145.55,106.81,143.5,144.77,108.6
2012-08-17,145.66,106.89,143.61,144.88,108.67
2012-08-18,145.67,106.88,143.62,144.89,108.68
2012-08-19,145.69,106.88,143.63,144.9,108.69
2012-08-20,145.58,106.78,143.52,144.8,108.59
2012-08-21,145.82,106.95,143.75,145.03,108.77
2012-08-22,145.83,106.95,143.77,145.04,108.77
2012-08-23,146.02,107.08,143.94,145.22,108.91
2012-08-24,146.24,107.23,144.14,145.43,109.06
2012-08-25,146.25,107.23,144.16,145.44,109.07
2012-08-26,146.26,107.22,144.17,145.45,109.08
2012-08-27,146.34,107.26,144.23,145.52,109.1
2012-08-28,146.36,107.27,144.26,145.54,109.11
2012-08-29,146.49,107.36,144.38,145.67,109.2
2012-08-30,146.55,107.38,144.43,145.72,109.22
2012-08-31,146.66,107.45,144.53,145.82,109.3
2012-09-01,146.67,107.45,144.54,145.83,109.31
2012-09-02,146.68,107.45,144.55,145.85,109.32
2012-09-03,146.79,107.52,144.66,145.95,109.36
2012-09-04,146.69,107.43,144.56,145.85,109.28
2012-09-05,146.87,107.55,144.73,146.02,109.4
2012-09-06,146.81,107.5,144.68,145.97,109.35
2012-09-07,146.55,107.29,144.44,145.73,109.15
2012-09-08,146.56,107.29,144.45,145.74,109.16
2012-09-09,146.58,107.28,144.46,145.75,109.17
2012-09-10,146.64,107.32,144.52,145.81,108.72
2012-09-11,146.79,107.42,144.66,145.95,108.82
2012-09-12,146.75,107.38,144.62,145.92,108.79
2012-09-13,146.5,107.17,144.38,145.68,108.59
2012-09-14,146.49,107.16,144.38,145.68,108.58
2012-09-15,146.5,107.16,144.39,145.69,108.59
2012-09-16,146.52,107.15,144.4,145.7,108.6
2012-09-17,146.34,107.01,144.23,145.53,108.42
2012-09-18,146.54,107.14,144.42,145.72,108.56
2012-09-19,146.44,107.06,144.33,145.63,108.48
2012-09-20,146.76,107.28,144.63,145.93,108.71
2012-09-21,146.67,107.21,144.55,145.85,108.64
2012-09-22,146.69,107.2,144.56,145.86,108.65
2012-09-23,146.7,107.2,144.57,145.88,108.66
2012-09-24,146.78,107.25,144.65,145.95,108.7
2012-09-25,146.78,107.24,144.65,145.96,108.7
2012-09-26,146.87,107.29,144.73,146.04,108.75
2012-09-27,146.82,107.24,144.69,146,108.71
2012-09-28,146.96,107.34,144.82,146.13,108.8
2012-09-29,146.98,107.33,144.83,146.14,108.81
2012-09-30,146.99,107.33,144.84,146.15,108.8
2012-10-01,147,107.33,144.85,146.16,108.8
2012-10-02,147.2,107.46,145.04,146.35,108.9
2012-10-03,147.22,107.46,145.05,146.37,108.91
2012-10-04,147.3,107.51,145.13,146.45,108.97
2012-10-05,147.29,107.49,145.12,146.43,108.95
2012-10-06,147.3,107.48,145.13,146.45,108.95
2012-10-07,147.31,107.48,145.14,146.46,108.96
2012-10-08,147.28,107.45,145.11,146.43,108.92
2012-10-09,147.29,107.44,145.12,146.44,108.92
2012-10-10,147.51,107.59,145.33,146.65,109.08
2012-10-11,147.44,107.53,145.26,146.58,109.02
2012-10-12,147.34,107.44,145.17,146.49,108.94
2012-10-13,147.35,107.44,145.18,146.5,108.95
2012-10-14,147.36,107.44,145.19,146.51,108.96
2012-10-15,147.43,107.47,145.25,146.57,108.99
2012-10-16,147.35,107.4,145.17,146.5,108.92
2012-10-17,147.27,107.33,145.1,146.42,108.85
2012-10-18,147.13,107.21,144.97,146.3,108.75
2012-10-19,147.21,107.26,145.04,146.37,108.8
2012-10-20,147.22,107.26,145.06,146.38,108.8
2012-10-21,147.23,107.25,145.07,146.4,108.81
2012-10-22,147.11,107.15,144.95,146.28,108.7
2012-10-23,147.24,107.23,145.07,146.4,108.79
2012-10-24,147.3,107.26,145.12,146.46,108.83
2012-10-25,147.32,107.27,145.15,146.48,108.84
2012-10-26,147.46,107.36,145.28,146.62,108.94
2012-10-27,147.48,107.36,145.29,146.63,108.94
2012-10-28,147.49,107.36,145.3,146.64,108.95
2012-10-29,147.48,107.34,145.29,146.63,108.92
2012-10-30,147.49,107.33,145.31,146.65,108.92
2012-10-31,147.59,107.4,145.4,146.74,108.97
